Year,Player,Pos,Tm,MP,G,shooting,peri_def,playmaker,pro_rim,efficiency,influence,scoring
2018,Larry Drew II,1,NOP,7.9,7.0,3,0,1,0,2,0,0
2018,Andre Drummond,5,DET,33.7,78.0,1,3,3,4,3,3,3
2018,Jared Dudley,4,PHO,14.3,48.0,4,1,1,0,2,0,0
2018,Kris Dunn,1,CHI,29.3,52.0,2,3,5,1,2,1,3
2018,Kevin Durant,3,GSW,34.2,68.0,5,2,5,4,3,4,5
2018,Jarell Eddie,3,BOS,3.0,2.0,3,1,0,0,0,0,0
2018,Jarell Eddie,3,CHI,3.0,1.0,3,0,0,0,0,0,0
2018,Henry Ellenson,4,DET,8.7,38.0,2,0,2,0,2,1,0
2018,Wayne Ellington,2,MIA,26.5,77.0,5,1,0,0,3,2,2
2018,Joel Embiid,5,PHI,30.3,63.0,2,2,2,4,3,3,5
2018,James Ennis III,3,MEM,23.4,45.0,4,1,1,0,3,2,1
2018,James Ennis III,3,DET,20.4,27.0,4,1,0,0,2,0,1
2018,Tyler Ennis,1,LAL,12.6,54.0,2,1,3,0,2,0,0
2018,Jawun Evans,1,LAC,16.2,48.0,2,1,3,0,1,0,1
2018,Jeremy Evans,3,ATL,5.0,1.0,0,0,4,2,4,0,0
2018,Tyreke Evans,1,MEM,30.9,52.0,5,1,5,1,3,3,4
2018,Dante Exum,1,UTA,16.8,14.0,2,1,3,0,3,1,1
2018,Kenneth Faried,4,DEN,14.4,32.0,1,0,0,2,3,2,1
2018,Derrick Favors,5,UTA,28.0,77.0,1,2,0,4,3,3,3
2018,Kay Felder,1,CHI,9.6,14.0,2,0,3,0,1,1,0
2018,Kay Felder,1,DET,3.0,2.0,0,0,2,2,1,1,0
2018,Cristiano Felício,5,CHI,17.8,55.0,1,0,1,2,3,0,1
2018,Raymond Felton,1,OKC,16.6,82.0,4,1,3,0,2,2,1
2018,Terrance Ferguson,2,OKC,12.5,61.0,4,0,0,0,2,0,0
2018,Yogi Ferrell,2,DAL,27.8,82.0,4,1,0,0,2,2,2
2018,Dorian Finney-Smith,4,DAL,21.3,21.0,4,0,1,0,2,0,1
2018,Bryn Forbes,2,SAS,19.0,80.0,4,0,0,0,2,0,1
2018,Evan Fournier,3,ORL,32.2,57.0,5,1,2,0,3,2,4
2018,De'Aaron Fox,1,SAC,27.8,73.0,2,1,3,0,2,1,3
2018,Tim Frazier,1,WAS,14.2,59.0,4,1,3,0,2,0,0
2018,Enes Freedom,5,NYK,25.8,71.0,1,1,2,4,3,3,3
2018,Channing Frye,5,CLE,12.4,44.0,4,0,0,0,3,0,1
2018,Channing Frye,5,LAL,16.7,9.0,4,0,0,0,2,0,1
2018,Markelle Fultz,2,PHI,18.1,14.0,1,1,3,0,2,1,1
2018,Danilo Gallinari,3,LAC,32.0,21.0,5,1,2,0,2,2,4
2018,Langston Galloway,2,DET,14.9,58.0,4,1,0,0,2,2,2
2018,Marc Gasol,5,MEM,33.0,73.0,5,2,3,4,2,3,4
2018,Pau Gasol*,5,SAS,23.5,77.0,2,2,3,4,3,3,3
2018,Rudy Gay,4,SAS,21.6,57.0,2,3,2,1,3,2,3
2018,Paul George,3,OKC,36.6,79.0,5,3,2,1,3,4,4
2018,Marcus Georges-Hunt,2,MIN,5.3,42.0,4,0,0,0,2,0,0
2018,Jonathan Gibson,1,BOS,10.0,4.0,3,0,2,0,3,1,2
2018,Taj Gibson,4,MIN,33.2,82.0,1,1,0,1,3,3,3
2018,Manu Ginóbili*,2,SAS,20.0,65.0,4,1,3,0,2,2,2
2018,Rudy Gobert,5,UTA,32.4,56.0,1,2,1,4,3,3,3
2018,Aaron Gordon,4,ORL,32.9,58.0,5,3,2,1,2,2,4
2018,Eric Gordon,2,HOU,31.2,69.0,5,1,2,0,3,3,4
2018,Marcin Gortat,5,WAS,25.3,82.0,1,2,1,4,2,2,1
2018,Treveon Graham,2,CHO,16.7,63.0,4,0,0,0,2,0,0
2018,Jerami Grant,4,OKC,20.3,81.0,2,2,0,3,3,3,1
2018,Jerian Grant,1,CHI,22.8,74.0,4,1,3,0,2,2,1
2018,Josh Gray,1,PHO,17.2,5.0,2,1,3,0,1,1,1
2018,Danny Green,2,SAS,25.6,70.0,4,2,1,1,2,2,2
2018,Draymond Green,4,GSW,32.7,70.0,4,3,5,4,3,3,2
2018,Gerald Green,2,HOU,22.7,41.0,5,1,2,0,3,2,2
2018,JaMychal Green,4,MEM,28.0,55.0,2,1,1,2,2,2,3
2018,Jeff Green,4,CLE,23.4,78.0,2,1,2,0,3,2,3
2018,Blake Griffin,4,LAC,34.5,33.0,5,1,5,1,3,3,5
2018,Blake Griffin,4,DET,33.2,25.0,5,0,5,1,3,1,4
2018,Daniel Hamilton,2,OKC,4.7,6.0,3,0,3,0,3,1,0
2018,Tim Hardaway Jr.,2,NYK,33.1,57.0,5,1,2,0,2,2,4
2018,James Harden,2,HOU,35.4,72.0,5,3,5,1,3,4,5
2018,Maurice Harkless,3,POR,21.4,59.0,4,1,0,1,3,2,1
2018,Montrezl Harrell,5,LAC,17.0,76.0,1,2,2,3,3,3,3
2018,Devin Harris,1,DAL,18.3,44.0,4,1,2,0,2,1,2
2018,Devin Harris,1,DEN,19.7,27.0,4,0,3,0,2,0,2
2018,Gary Harris,2,DEN,34.4,67.0,5,3,2,0,3,3,4
2018,Joe Harris,2,BRK,25.3,78.0,5,0,1,0,3,2,2
2018,Tobias Harris,4,DET,32.6,48.0,5,1,2,1,3,3,4
2018,Tobias Harris,4,LAC,34.5,32.0,5,1,2,1,3,2,4
2018,Aaron Harrison,2,DAL,25.9,9.0,4,1,0,0,1,0,1
2018,Andrew Harrison,1,MEM,23.7,56.0,2,1,3,0,2,2,1
2018,Shaquille Harrison,1,PHO,16.7,23.0,2,1,3,0,2,0,1
2018,Josh Hart,2,LAL,23.2,63.0,4,1,0,1,3,2,2
2018,Udonis Haslem,5,MIA,5.1,14.0,4,0,0,0,1,0,0
2018,Nigel Hayes,3,LAL,5.5,2.0,4,0,0,0,1,0,0
2018,Nigel Hayes,3,TOR,3.0,2.0,3,0,4,0,4,1,0
2018,Nigel Hayes,3,SAC,21.0,5.0,0,0,0,2,1,0,0
2018,Gordon Hayward,3,BOS,5.0,1.0,0,0,0,0,2,0,0
2018,Reggie Hearn,2,DET,2.3,3.0,3,0,0,0,3,0,0
2018,Myke Henry,3,MEM,18.9,20.0,4,1,1,0,2,0,1
2018,John Henson,5,MIL,25.9,76.0,1,2,1,4,3,2,3
2018,Juancho Hernangómez,4,DEN,11.1,25.0,4,0,0,0,2,0,0
2018,Willy Hernangómez,5,NYK,9.0,26.0,1,0,1,2,3,1,1
2018,Willy Hernangómez,5,CHO,11.9,22.0,2,1,0,2,3,2,1
2018,Mario Hezonja,3,ORL,22.1,75.0,4,1,2,1,2,2,2
2018,Isaiah Hicks,4,NYK,13.3,18.0,1,0,1,0,2,0,1
2018,Buddy Hield,2,SAC,25.3,80.0,5,1,2,1,3,2,2
2018,Nenê,5,HOU,14.6,52.0,1,1,1,2,3,2,1
2018,George Hill,1,SAC,26.6,43.0,4,1,3,0,3,2,2
2018,George Hill,1,CLE,27.9,24.0,4,1,1,0,2,0,2
2018,Solomon Hill,3,NOP,15.6,12.0,4,1,1,0,1,0,0
2018,Darrun Hilliard,2,SAS,6.8,14.0,1,0,1,0,1,0,0
2018,Jrue Holiday,2,NOP,36.1,81.0,5,3,5,1,3,3,4
2018,Justin Holiday,2,CHI,31.5,72.0,5,1,2,1,2,0,2
2018,John Holland,3,CLE,7.3,24.0,4,0,0,0,1,0,0
2018,Rondae Hollis-Jefferson,3,BRK,28.2,68.0,2,3,2,1,3,2,3
2018,Richaun Holmes,5,PHI,15.5,48.0,1,2,0,3,3,2,1
2018,Rodney Hood,2,UTA,27.8,39.0,5,1,2,0,3,1,4
2018,Rodney Hood,2,CLE,25.3,21.0,4,1,0,0,2,0,2
2018,Scotty Hopson,2,DAL,8.0,1.0,1,0,4,0,0,0,0
2018,Al Horford,5,BOS,31.6,72.0,4,2,3,4,3,3,3
2018,Danuel House Jr.,2,PHO,17.5,23.0,4,0,0,0,2,0,1
2018,Dwight Howard,5,CHO,30.4,81.0,1,2,2,4,3,3,3
2018,Josh Huestis,4,OKC,14.2,69.0,3,2,0,3,1,0,0
2018,R.J. Hunter,2,HOU,9.0,5.0,4,1,2,0,2,1,0
2018,Vince Hunter,4,MEM,1.8,4.0,0,2,2,3,3,1,0
2018,Serge Ibaka,4,TOR,27.5,76.0,4,2,0,4,3,2,2
2018,Andre Iguodala,3,GSW,25.3,64.0,4,1,1,1,2,2,1
2018,Ersan İlyasova,4,ATL,25.5,46.0,4,1,0,1,3,2,2
2018,Ersan İlyasova,4,PHI,24.1,23.0,4,1,2,2,2,1,2
2018,Joe Ingles,3,UTA,31.4,82.0,5,3,3,1,3,3,2
2018,Andre Ingram,2,LAL,32.0,2.0,5,2,3,3,3,0,2
2018,Brandon Ingram,3,LAL,33.5,59.0,2,1,3,1,2,2,3
2018,Kyrie Irving,1,BOS,32.2,60.0,5,3,5,1,3,4,5
2018,Jonathan Isaac,4,ORL,19.9,27.0,4,2,1,3,2,0,1
2018,Wes Iwundu,3,ORL,16.5,62.0,1,1,0,0,2,0,0
2018,Jarrett Jack,1,NYK,25.0,62.0,2,0,5,0,2,0,1
2018,Aaron Jackson,1,HOU,35.0,1.0,4,0,0,0,1,0,1
2018,Demetrius Jackson,1,HOU,5.3,12.0,0,0,4,0,1,0,0
2018,Demetrius Jackson,1,PHI,5.7,3.0,2,0,3,0,3,0,0
2018,Josh Jackson,3,PHO,25.4,77.0,2,1,2,1,2,1,3
2018,Justin Jackson,3,SAC,22.1,68.0,4,0,0,0,2,0,1
2018,Reggie Jackson,1,DET,26.7,45.0,2,0,5,0,2,1,3
2018,LeBron James,4,CLE,36.9,82.0,5,3,5,4,3,4,5
2018,Mike James,1,PHO,20.9,32.0,2,1,3,0,2,1,3
2018,Mike James,1,NOP,4.5,4.0,0,0,3,0,1,1,0
2018,Al Jefferson,5,IND,13.4,36.0,1,2,2,3,3,1,1
2018,Richard Jefferson,3,DEN,8.2,20.0,4,0,1,0,2,0,0
2018,Brandon Jennings,1,MIL,14.6,14.0,4,0,3,0,2,1,1
2018,Jonas Jerebko,4,UTA,15.3,74.0,4,1,0,1,3,2,1
2018,Amir Johnson,5,PHI,15.8,74.0,1,2,1,3,3,2,1
2018,Brice Johnson,4,LAC,4.2,9.0,1,1,1,3,3,0,0
2018,Brice Johnson,4,MEM,6.7,9.0,0,2,2,3,2,1,0
2018,Dakari Johnson,5,OKC,5.2,31.0,1,0,0,3,3,0,0
2018,James Johnson,4,MIA,26.6,73.0,2,3,3,1,3,3,3
2018,Joe Johnson,3,UTA,21.9,32.0,4,0,1,0,2,0,1
2018,Joe Johnson,3,HOU,22.0,23.0,4,0,1,0,2,0,1
2018,Omari Johnson,4,MEM,18.8,4.0,3,0,1,0,2,0,1
2018,Stanley Johnson,3,DET,27.4,69.0,4,3,0,1,2,0,2
2018,Tyler Johnson,1,MIA,28.5,72.0,5,1,2,1,2,2,2
2018,Wesley Johnson,3,LAC,20.1,74.0,4,2,0,1,2,0,1
2018,Nikola Jokić,5,DEN,32.6,75.0,5,3,5,4,3,4,4
2018,Damian Jones,5,GSW,5.9,15.0,1,0,1,0,2,0,0
2018,Derrick Jones Jr.,3,PHO,5.5,6.0,1,2,1,3,3,0,0
2018,Derrick Jones Jr.,3,MIA,15.1,14.0,1,0,0,3,2,0,0
2018,Jalen Jones,3,NOP,4.8,4.0,4,0,0,0,2,0,0
2018,Jalen Jones,3,DAL,13.5,12.0,2,0,2,2,2,1,1
2018,Tyus Jones,1,MIN,17.9,82.0,4,1,3,0,3,2,1
2018,DeAndre Jordan,5,LAC,31.5,77.0,1,2,1,4,3,3,3
2018,Cory Joseph,1,IND,27.0,82.0,4,1,3,1,2,2,1
2018,Frank Kaminsky,4,CHO,23.2,79.0,4,1,2,0,2,2,2
2018,Luke Kennard,2,DET,20.0,73.0,4,1,1,0,2,2,2
2018,Michael Kidd-Gilchrist,3,CHO,25.0,74.0,1,1,0,1,2,2,3
2018,Sean Kilpatrick,2,BRK,11.4,16.0,2,0,2,0,1,1,1
2018,Sean Kilpatrick,2,MIL,8.9,23.0,4,0,2,0,2,1,0
2018,Sean Kilpatrick,2,LAC,9.5,4.0,2,0,2,0,2,1,1
2018,Sean Kilpatrick,2,CHI,23.8,9.0,5,1,2,0,3,1,4
2018,Maxi Kleber,4,DAL,16.8,72.0,4,2,0,3,3,2,1
2018,Furkan Korkmaz,2,PHI,5.7,14.0,4,0,0,0,1,0,0
2018,Luke Kornet,5,NYK,16.3,20.0,4,2,2,3,2,0,2
2018,Kyle Korver,2,CLE,21.6,73.0,5,0,0,0,3,2,2
2018,Kosta Koufos,5,SAC,19.6,71.0,1,1,0,2,3,2,1
2018,Kyle Kuzma,4,LAL,31.2,77.0,5,1,2,1,2,2,4
2018,Mindaugas Kuzminskas,3,NYK,2.0,1.0,0,0,2,0,0,1,0
2018,Skal Labissière,4,SAC,20.7,60.0,2,2,2,3,2,1,1
2018,Jeremy Lamb,2,CHO,24.6,80.0,2,1,2,1,3,3,3
2018,Shane Larkin,1,BOS,14.4,54.0,4,1,1,0,2,0,0
2018,Joffrey Lauvergne,5,SAS,9.7,55.0,1,0,2,2,3,1,1
2018,Zach LaVine,2,CHI,27.3,24.0,5,1,2,0,2,1,4
2018,Jake Layman,3,POR,4.6,35.0,4,0,0,0,1,0,0
2018,T.J. Leaf,4,IND,8.7,53.0,4,0,0,0,2,0,0
2018,Courtney Lee,2,NYK,30.4,76.0,4,1,0,0,2,2,2
2018,Damion Lee,2,ATL,26.9,15.0,4,1,2,0,2,0,2
2018,Walt Lemon Jr.,1,NOP,7.0,5.0,2,0,2,0,2,1,0
2018,Alex Len,5,PHO,20.2,69.0,2,2,1,4,3,2,1
2018,Kawhi Leonard,3,SAS,23.3,9.0,5,3,2,3,3,1,4
2018,Meyers Leonard,5,POR,7.7,33.0,4,0,0,2,3,2,0
2018,Jon Leuer,4,DET,17.0,8.0,1,0,1,2,2,0,1
2018,Caris LeVert,3,BRK,26.3,71.0,2,1,3,1,2,2,3
2018,DeAndre Liggins,2,MIL,15.5,31.0,4,1,1,0,1,0,0
2018,DeAndre Liggins,2,NOP,9.0,27.0,3,0,1,0,2,0,0
2018,Damian Lillard,1,POR,36.6,73.0,5,3,5,1,3,4,5
2018,Jeremy Lin,1,BRK,25.0,1.0,2,0,5,0,3,1,5
2018,Shaun Livingston,1,GSW,15.9,71.0,1,1,1,0,2,0,1
2018,Kevon Looney,5,GSW,13.8,66.0,1,2,0,3,3,2,1
2018,Brook Lopez,5,LAL,23.4,74.0,5,2,2,3,3,2,2
2018,Robin Lopez,5,CHI,26.4,64.0,2,2,2,3,3,2,3
2018,Kevin Love,5,CLE,28.0,59.0,5,1,2,1,3,3,4
2018,Kyle Lowry,1,TOR,32.2,78.0,5,3,5,1,3,4,4
2018,Timothé Luwawu-Cabarrot,3,PHI,15.5,52.0,4,0,1,0,2,0,1
2018,Tyler Lydon,4,DEN,2.0,1.0,0,0,0,0,0,0,0
2018,Trey Lyles,4,DEN,19.1,73.0,4,1,2,1,3,2,2
2018,Shelvin Mack,1,ORL,19.8,69.0,4,1,3,0,2,2,1
2018,Josh Magette,1,ATL,12.0,18.0,4,0,3,0,2,0,0
2018,Ian Mahinmi,5,WAS,14.9,77.0,1,1,1,3,3,0,1
2018,Thon Maker,5,MIL,16.7,74.0,4,2,0,3,2,0,1
2018,Boban Marjanović,5,DET,9.0,19.0,1,0,2,2,3,1,1
2018,Boban Marjanović,5,LAC,8.3,20.0,1,0,2,2,3,1,1
2018,Lauri Markkanen,4,CHI,29.7,68.0,5,1,2,1,3,2,4
2018,Jarell Martin,4,MEM,22.8,73.0,2,1,1,1,2,0,1
2018,Frank Mason III,1,SAC,18.9,52.0,2,1,3,0,2,1,1
2018,Mangok Mathiang,5,CHO,5.0,4.0,0,0,0,2,3,0,0
2018,Wesley Matthews,3,DAL,33.8,63.0,5,1,2,0,2,2,2
2018,Luc Mbah a Moute,4,HOU,25.6,61.0,4,3,1,1,3,2,1
2018,James Michael McAdoo,4,PHI,6.0,3.0,4,0,0,0,2,1,0
2018,Patrick McCaw,2,GSW,16.9,57.0,4,1,1,0,2,0,0
2018,CJ McCollum,2,POR,36.1,81.0,5,3,2,1,3,3,4
2018,T.J. McConnell,1,PHI,22.4,76.0,2,3,3,1,2,2,1
2018,Erik McCree,3,UTA,2.0,4.0,0,1,4,0,0,0,0
2018,Chris McCullough,4,WAS,4.7,19.0,1,0,2,3,2,1,0
2018,Doug McDermott,3,NYK,21.3,55.0,4,0,0,0,2,0,1
2018,Doug McDermott,3,DAL,22.9,26.0,4,0,0,0,3,0,2
2018,JaVale McGee,5,GSW,9.5,65.0,1,2,0,3,3,2,1
2018,Rodney McGruder,2,MIA,16.6,18.0,4,0,0,0,3,0,1
2018,Trey McKinney-Jones,2,IND,1.0,1.0,0,0,0,0,0,0,0
2018,Alfonzo McKinnie,3,TOR,3.8,14.0,4,0,1,0,3,0,0
2018,Ben McLemore,2,MEM,19.5,56.0,4,1,1,0,2,0,1
2018,Josh McRoberts,4,DAL,3.0,2.0,3,0,0,0,0,0,0
2018,Jodie Meeks,2,WAS,14.5,77.0,4,0,0,0,2,2,1
2018,Salah Mejri,5,DAL,12.0,61.0,1,2,1,3,3,2,0
2018,Jordan Mickey,4,MIA,12.3,23.0,1,0,1,2,2,0,1
2018,Khris Middleton,3,MIL,36.4,82.0,5,3,3,1,3,3,4
2018,C.J. Miles,3,TOR,19.1,70.0,5,1,2,0,2,2,2
2018,Darius Miller,3,NOP,23.7,82.0,4,0,0,0,3,2,2
2018,Malcolm Miller,3,TOR,8.4,15.0,4,0,1,0,3,0,0
2018,Patty Mills,1,SAS,25.7,82.0,5,1,3,0,2,2,2
2018,Paul Millsap,4,DEN,30.1,38.0,2,2,2,3,3,2,3
2018,Nikola Mirotić,4,CHI,24.9,25.0,5,1,2,1,3,2,4
2018,Nikola Mirotić,4,NOP,29.1,30.0,5,1,2,1,3,2,4
2018,Donovan Mitchell,2,UTA,33.4,79.0,5,3,3,1,3,3,4
2018,Naz Mitrou-Long,2,UTA,1.0,1.0,3,5,2,5,5,5,0
2018,Malik Monk,2,CHO,13.6,63.0,5,0,2,0,2,1,2
2018,Greg Monroe,5,MIL,15.8,5.0,1,0,2,2,2,1,1
2018,Greg Monroe,5,PHO,23.3,20.0,1,1,3,2,3,2,3
2018,Greg Monroe,5,BOS,19.1,26.0,1,1,3,3,3,1,3
2018,Luis Montero,2,DET,4.0,2.0,0,0,4,0,0,0,0
2018,Ben Moore,4,IND,4.5,2.0,0,0,0,0,0,0,0
2018,E'Twaun Moore,2,NOP,31.5,82.0,4,1,1,0,3,2,2
2018,Eric Moreland,4,DET,12.0,67.0,1,2,1,3,2,0,0
2018,Jaylen Morris,2,ATL,16.3,6.0,0,0,1,0,2,0,1
2018,Marcus Morris,4,BOS,26.7,54.0,5,1,2,1,2,2,4
2018,Markieff Morris,4,WAS,27.0,73.0,2,1,1,1,3,2,3
2018,Monte Morris,1,DEN,8.3,3.0,1,1,3,0,3,0,0
2018,Johnathan Motley,4,DAL,16.0,11.0,1,0,2,2,3,1,1
2018,Timofey Mozgov,5,BRK,11.6,31.0,1,0,1,2,3,0,1
2018,Emmanuel Mudiay,1,DEN,17.9,42.0,2,0,3,0,2,1,1
2018,Emmanuel Mudiay,1,NYK,22.4,22.0,2,1,3,0,2,1,1
2018,Shabazz Muhammad,3,MIN,9.4,32.0,2,0,0,0,2,1,0
2018,Shabazz Muhammad,2,MIL,10.6,11.0,2,0,2,2,3,1,1
2018,Xavier Munford,2,MIL,3.5,6.0,1,0,3,0,1,0,0
2018,Dejounte Murray,1,SAS,21.5,81.0,2,3,3,1,2,2,1
2018,Jamal Murray,1,DEN,31.7,81.0,5,1,3,0,3,3,4
2018,Mike Muscala,5,ATL,20.0,53.0,4,1,0,1,3,2,2
2018,Abdel Nader,3,BOS,10.9,48.0,4,0,1,0,1,0,0
2018,Larry Nance Jr.,5,LAL,22.0,42.0,1,3,1,2,3,2,1
2018,Larry Nance Jr.,5,CLE,20.8,24.0,1,1,0,3,3,2,3
2018,Shabazz Napier,1,POR,20.7,74.0,4,1,2,1,2,2,2
2018,Jameer Nelson,1,NOP,20.9,43.0,4,0,3,0,2,0,1
2018,Jameer Nelson,1,DET,16.6,7.0,1,0,3,0,1,0,0
2018,Raul Neto,1,UTA,12.1,41.0,2,0,3,0,2,0,1
2018,Georges Niang,4,UTA,3.6,9.0,1,0,1,2,1,1,0
2018,Joakim Noah,5,NYK,5.7,7.0,1,1,1,3,2,0,0
2018,Nerlens Noel,5,DAL,15.7,30.0,1,2,1,3,3,0,1
2018,Lucas Nogueira,5,TOR,8.5,49.0,1,2,1,3,3,2,0
2018,Dirk Nowitzki*,5,DAL,24.7,77.0,5,1,2,1,3,3,2
2018,Frank Ntilikina,1,NYK,21.9,78.0,4,1,3,0,2,0,1
2018,Jusuf Nurkić,5,POR,26.4,79.0,1,2,2,4,3,2,3
2018,David Nwaba,2,CHI,23.5,70.0,2,1,1,1,2,2,1
2018,Johnny O'Bryant,4,CHO,10.5,36.0,2,0,2,2,2,1,1
2018,Royce O'Neale,3,UTA,16.7,69.0,4,1,1,1,2,2,1
2018,Kyle O'Quinn,5,NYK,18.0,77.0,1,2,1,4,3,3,1
2018,Semi Ojeleye,4,BOS,15.8,73.0,4,0,0,0,2,0,0
2018,Emeka Okafor,5,NOP,13.6,26.0,1,2,0,3,3,0,1
2018,Jahlil Okafor,5,PHI,12.5,2.0,1,2,1,3,2,1,1
2018,Jahlil Okafor,5,BRK,12.6,26.0,2,0,2,3,3,1,1
2018,Victor Oladipo,2,IND,34.0,75.0,5,3,5,1,3,4,5
2018,Kelly Olynyk,4,MIA,23.4,76.0,5,3,3,1,3,3,2
2018,Chinanu Onuaku,5,HOU,22.0,1.0,0,0,4,0,1,0,1
2018,Cedi Osman,3,CLE,11.0,61.0,4,0,1,0,3,0,0
2018,Kelly Oubre Jr.,3,WAS,27.5,81.0,5,3,0,1,2,2,2
2018,Zaza Pachulia,5,GSW,14.1,69.0,1,1,1,2,3,2,1
2018,Marcus Paige,1,CHO,5.6,5.0,4,0,2,0,1,1,0
2018,Georgios Papagiannis,5,SAC,7.4,16.0,0,0,1,3,2,0,0
2018,Georgios Papagiannis,5,POR,4.0,1.0,0,4,0,5,4,2,0
2018,Jabari Parker,4,MIL,24.0,31.0,2,1,2,2,3,1,3
2018,Tony Parker*,1,SAS,19.5,55.0,2,0,3,0,2,1,1
2018,Chandler Parsons,3,MEM,19.2,36.0,4,0,1,0,3,2,2
2018,Patrick Patterson,4,OKC,15.5,82.0,4,1,0,1,2,2,0
2018,Justin Patton,5,MIN,4.0,1.0,0,1,0,0,3,1,0
2018,Brandon Paul,2,SAS,9.0,64.0,4,1,1,0,2,0,0
2018,Chris Paul,1,HOU,31.8,58.0,5,3,5,1,3,4,4
2018,Adreian Payne,4,ORL,8.6,5.0,4,0,0,0,3,0,0
2018,Cameron Payne,1,CHI,23.3,25.0,4,1,3,0,2,0,2
2018,Elfrid Payton,1,ORL,28.6,44.0,2,1,5,1,3,2,3
2018,Elfrid Payton,1,PHO,29.0,19.0,2,1,5,0,2,1,3
2018,Gary Payton II,1,MIL,8.8,12.0,1,0,0,0,2,0,0
2018,Gary Payton II,1,LAL,10.5,11.0,3,0,0,2,2,0,0
2018,Kendrick Perkins,5,CLE,15.0,1.0,1,1,1,0,2,0,0
2018,London Perrantes,1,CLE,4.7,14.0,1,0,0,0,1,0,0
2018,Alec Peters,4,PHO,11.3,20.0,4,0,0,0,2,0,0
2018,Marshall Plumlee,5,MIL,6.5,8.0,1,0,1,2,2,0,0
2018,Mason Plumlee,5,DEN,19.4,74.0,1,2,1,3,3,2,1
2018,Miles Plumlee,5,ATL,16.7,55.0,1,0,1,2,3,0,1
2018,Jakob Poeltl,5,TOR,18.6,82.0,2,2,1,3,3,3,1
2018,Quincy Pondexter,3,CHI,8.5,23.0,4,0,1,0,1,0,0
2018,Otto Porter Jr.,3,WAS,31.6,77.0,5,3,0,1,3,3,4
2018,Bobby Portis,4,CHI,22.5,73.0,2,1,2,2,3,2,3
2018,Kristaps Porziņģis,4,NYK,32.4,48.0,5,2,2,4,3,1,5
2018,Dwight Powell,5,DAL,21.2,79.0,2,1,0,1,3,3,1
2018,Norman Powell,2,TOR,15.2,70.0,4,1,1,0,2,0,1
2018,Alex Poythress,4,IND,4.2,25.0,3,0,0,0,2,0,0
2018,Taurean Prince,3,ATL,30.0,82.0,5,1,2,1,2,1,4
2018,Jacob Pullen,1,PHI,2.0,3.0,0,0,4,0,2,1,0
2018,Rodney Purvis,2,ORL,18.1,16.0,4,0,0,0,1,0,1
2018,Zhou Qi,5,HOU,6.9,18.0,4,2,1,3,1,0,0
2018,Tim Quarterman,2,HOU,4.3,3.0,4,0,4,0,1,0,0
2018,Ivan Rabb,4,MEM,14.3,36.0,1,0,1,2,3,0,1
2018,Julius Randle,5,LAL,26.7,82.0,2,1,2,1,3,3,3
2018,Zach Randolph,4,SAC,25.6,59.0,2,1,2,2,3,1,3
2018,Xavier Rathan-Mayes,2,MEM,23.6,5.0,1,1,3,0,1,1,1
2018,J.J. Redick,2,PHI,30.2,70.0,5,1,2,0,3,3,4
2018,Davon Reed,2,PHO,11.5,21.0,4,0,0,0,1,0,0
2018,Willie Reed,5,LAC,10.7,39.0,2,2,0,3,3,2,1
2018,Willie Reed,5,DET,3.0,3.0,0,0,0,0,4,0,0
2018,Josh Richardson,3,MIA,33.2,81.0,5,3,3,1,2,3,2
2018,Malachi Richardson,2,SAC,12.8,25.0,4,0,0,0,1,0,0
2018,Malachi Richardson,2,TOR,5.0,1.0,0,0,0,0,2,0,0
2018,Austin Rivers,2,LAC,33.7,61.0,5,1,3,0,2,2,4
2018,Andre Roberson,2,OKC,26.6,39.0,0,3,1,3,2,0,1
2018,Devin Robinson,3,WAS,13.0,1.0,0,1,0,2,1,0,0
2018,Glenn Robinson III,3,IND,14.7,23.0,4,1,0,0,2,0,0
2018,Rajon Rondo,1,NOP,26.2,65.0,4,1,5,1,2,2,1
2018,Derrick Rose,1,CLE,19.3,16.0,2,0,2,0,2,1,3
2018,Derrick Rose,1,MIN,12.4,9.0,2,0,2,0,2,1,1
2018,Terrence Ross,2,ORL,25.0,24.0,4,1,1,0,2,0,2
2018,Terry Rozier,1,BOS,25.9,80.0,5,3,3,1,2,3,2
2018,Ricky Rubio,1,UTA,29.3,77.0,2,3,5,1,2,3,3
2018,D'Angelo Russell,1,BRK,25.7,48.0,5,1,5,0,2,1,4
2018,Domantas Sabonis,5,IND,24.5,74.0,2,1,2,1,3,2,3
2018,JaKarr Sampson,3,SAC,15.6,22.0,2,2,0,3,3,0,1
2018,Dario Šarić,4,PHI,29.6,78.0,5,1,2,1,3,3,4
2018,Tomáš Satoranský,2,WAS,22.5,73.0,4,1,3,0,3,3,1
2018,Dennis Schröder,1,ATL,31.0,67.0,2,1,5,0,2,1,4
2018,Mike Scott,4,WAS,18.5,76.0,2,0,2,0,3,2,1
2018,Thabo Sefolosha,3,UTA,21.2,38.0,4,3,0,1,3,2,1
2018,Wayne Selden,2,MEM,19.8,35.0,5,0,2,0,2,1,2
2018,Ramon Sessions,1,NYK,12.8,13.0,1,0,3,0,1,0,0
2018,Ramon Sessions,1,WAS,15.0,15.0,2,0,3,0,2,0,1
2018,Iman Shumpert,2,CLE,19.7,14.0,4,1,1,0,2,0,1
2018,Pascal Siakam,4,TOR,20.7,81.0,1,3,1,1,3,2,1
